date,instrument_name,expiry_name,expiry_date,strike,type,volume,open_interest,rho,theta,vega,gamma,delta,bid_iv,ask_iv,mark_iv
2026-01-24T07:00:00.000000,BTC-27FEB26-82000-C,27FEB26,2026-02-27,82000.0,call,0.0,154.2,57.48483,-46.99957,79.2284,0.00003,0.78929,39.14,41.97,40.37
2026-01-24T07:00:00.000000,BTC-27FEB26-82000-P,27FEB26,2026-02-27,82000.0,put,5.7,698.0,-18.96092,-46.99929,79.22792,0.00003,-0.21071,40.22,40.79,40.37
2026-01-24T07:00:00.000000,BTC-27FEB26-84000-C,27FEB26,2026-02-27,84000.0,call,0.0,30.6,54.25711,-51.85861,90.11881,0.00003,0.73352,37.82,40.31,39.16
2026-01-24T07:00:00.000000,BTC-27FEB26-84000-P,27FEB26,2026-02-27,84000.0,put,193.2,549.1,-24.0534,-51.85861,90.11881,0.00003,-0.26648,38.51,39.5,39.16
2026-01-24T07:00:00.000000,BTC-27FEB26-85000-C,27FEB26,2026-02-27,85000.0,call,1.6,123.4,52.30386,-53.93381,95.08994,0.00003,0.7021,37.43,40.26,38.6
2026-01-24T07:00:00.000000,BTC-27FEB26-85000-P,27FEB26,2026-02-27,85000.0,put,9.0,1637.3,-26.93864,-53.9336,95.08957,0.00003,-0.2979,37.96,38.91,38.6
2026-01-24T07:00:00.000000,BTC-27FEB26-86000-C,27FEB26,2026-02-27,86000.0,call,0.7,190.2,50.09312,-55.86802,99.5877,0.00003,0.6681,37.61,38.97,38.18
2026-01-24T07:00:00.000000,BTC-27FEB26-86000-P,27FEB26,2026-02-27,86000.0,put,3.8,1207.7,-30.08191,-55.86802,99.5877,0.00003,-0.3319,37.55,38.45,38.18
2026-01-24T07:00:00.000000,BTC-27FEB26-88000-C,27FEB26,2026-02-27,88000.0,call,63.8,1122.3,45.16583,-58.14096,106.33095,0.00004,0.59508,36.43,37.28,37.21
2026-01-24T07:00:00.000000,BTC-27FEB26-88000-P,27FEB26,2026-02-27,88000.0,put,32.0,1576.5,-36.87342,-58.14089,106.33082,0.00004,-0.40491,37.0,37.42,37.21
2026-01-24T07:00:00.000000,BTC-27FEB26-90000-C,27FEB26,2026-02-27,90000.0,call,256.1,2785.0,39.61274,-58.63677,109.36053,0.00004,0.51654,35.94,36.76,36.49
2026-01-24T07:00:00.000000,BTC-27FEB26-90000-P,27FEB26,2026-02-27,90000.0,put,30.3,2182.4,-44.29137,-58.63677,109.36053,0.00004,-0.48346,35.87,36.69,36.49
2026-01-24T07:00:00.000000,BTC-27FEB26-92000-C,27FEB26,2026-02-27,92000.0,call,37.0,2373.2,33.7558,-56.91293,108.05243,0.00004,0.43621,35.63,36.05,35.85
2026-01-24T07:00:00.000000,BTC-27FEB26-92000-P,27FEB26,2026-02-27,92000.0,put,19.0,1924.8,-52.01284,-56.91293,108.05243,0.00004,-0.56379,35.34,36.18,35.85
2026-01-24T07:00:00.000000,BTC-27FEB26-94000-C,27FEB26,2026-02-27,94000.0,call,56.5,1368.6,28.07001,-54.03821,102.68012,0.00004,0.36037,35.12,36.0,35.82
2026-01-24T07:00:00.000000,BTC-27FEB26-94000-P,27FEB26,2026-02-27,94000.0,put,0.7,844.2,-59.56317,-54.03821,102.68012,0.00004,-0.63963,34.15,36.78,35.82
2026-01-24T07:00:00.000000,BTC-27FEB26-95000-C,27FEB26,2026-02-27,95000.0,call,17.1,1070.0,25.34451,-51.81001,98.66862,0.00004,0.32437,34.98,35.89,35.74
2026-01-24T07:00:00.000000,BTC-27FEB26-95000-P,27FEB26,2026-02-27,95000.0,put,0.7,136.5,-63.22094,-51.81001,98.66862,0.00004,-0.67563,33.38,36.59,35.74
2026-01-24T07:00:00.000000,BTC-27FEB26-96000-C,27FEB26,2026-02-27,96000.0,call,38.0,923.6,22.7772,-49.38956,94.02627,0.00003,0.29073,34.95,35.43,35.75
2026-01-24T07:00:00.000000,BTC-27FEB26-96000-P,27FEB26,2026-02-27,96000.0,put,0.0,372.3,-66.72052,-49.38956,94.02627,0.00003,-0.70927,33.14,36.99,35.75
2026-01-24T07:00:00.000000,BTC-27FEB26-98000-C,27FEB26,2026-02-27,98000.0,call,10.7,1160.8,18.10716,-43.83329,83.31396,0.00003,0.23002,34.86,35.94,35.81
2026-01-24T07:00:00.000000,BTC-27FEB26-98000-P,27FEB26,2026-02-27,98000.0,put,0.3,194.5,-73.25535,-43.83292,83.31324,0.00003,-0.76998,33.05,36.89,35.81
2026-01-24T07:00:00.000000,BTC-27JAN26-82000-C,27JAN26,2026-01-27,82000.0,call,1.0,1.0,6.62372,-36.8806,4.54375,0.00001,0.97638,0.0,62.29,49.15
2026-01-24T07:00:00.000000,BTC-27JAN26-82000-P,27JAN26,2026-01-27,82000.0,put,0.0,0.0,-0.17841,-36.05293,4.54375,0.00001,-0.02362,46.94,50.94,49.15
2026-01-24T07:00:00.000000,BTC-27JAN26-84000-C,27JAN26,2026-01-27,84000.0,call,0.0,0.0,6.61198,-56.09625,8.02832,0.00003,0.95282,35.03,54.5,42.31
2026-01-24T07:00:00.000000,BTC-27JAN26-84000-P,27JAN26,2026-01-27,84000.0,put,16.7,13.6,-0.35606,-56.09625,8.02832,0.00003,-0.04718,40.36,43.76,42.31
2026-01-24T07:00:00.000000,BTC-27JAN26-86000-C,27JAN26,2026-01-27,86000.0,call,0.0,0.0,6.3091,-91.63688,15.26192,0.00006,0.8907,35.37,43.3,36.36
2026-01-24T07:00:00.000000,BTC-27JAN26-86000-P,27JAN26,2026-01-27,86000.0,put,31.0,25.8,-0.82484,-91.63688,15.26192,0.00006,-0.1093,35.34,37.11,36.36
2026-01-24T07:00:00.000000,BTC-27JAN26-87000-C,27JAN26,2026-01-27,87000.0,call,2.6,2.6,5.91092,-116.81099,20.8617,0.00009,0.82705,31.08,39.42,33.91
2026-01-24T07:00:00.000000,BTC-27JAN26-87000-P,27JAN26,2026-01-27,87000.0,put,21.3,20.7,-1.30598,-116.81099,20.8617,0.00009,-0.17295,33.0,34.72,33.91
2026-01-24T07:00:00.000000,BTC-27JAN26-88000-C,27JAN26,2026-01-27,88000.0,call,0.0,0.0,5.24465,-142.34505,27.05169,0.00013,0.72817,30.31,35.23,31.86
2026-01-24T07:00:00.000000,BTC-27JAN26-88000-P,27JAN26,2026-01-27,88000.0,put,6.0,4.4,-2.0552,-142.34505,27.05169,0.00013,-0.27183,30.83,32.16,31.86
2026-01-24T07:00:00.000000,BTC-27JAN26-89000-C,27JAN26,2026-01-27,89000.0,call,8.3,7.1,4.27814,-158.30082,31.69438,0.00016,0.59021,29.82,31.23,30.25
2026-01-24T07:00:00.000000,BTC-27JAN26-89000-P,27JAN26,2026-01-27,89000.0,put,14.7,13.8,-3.10466,-158.30082,31.69438,0.00016,-0.40979,28.08,30.91,30.25
2026-01-24T07:00:00.000000,BTC-27JAN26-90000-C,27JAN26,2026-01-27,90000.0,call,16.5,15.7,3.10648,-153.81255,31.97563,0.00017,0.42647,28.63,30.03,29.13
2026-01-24T07:00:00.000000,BTC-27JAN26-90000-P,27JAN26,2026-01-27,90000.0,put,16.6,14.4,-4.35927,-153.81255,31.97563,0.00017,-0.57353,27.83,30.63,29.13
2026-01-24T07:00:00.000000,BTC-27JAN26-91000-C,27JAN26,2026-01-27,91000.0,call,89.3,87.9,1.99211,-129.66815,27.08987,0.00014,0.2726,28.46,29.45,28.99
2026-01-24T07:00:00.000000,BTC-27JAN26-91000-P,27JAN26,2026-01-27,91000.0,put,0.9,0.9,-5.5566,-129.66815,27.08987,0.00014,-0.7274,22.68,31.23,28.99
2026-01-24T07:00:00.000000,BTC-27JAN26-92000-C,27JAN26,2026-01-27,92000.0,call,239.9,121.4,1.15406,-95.34454,19.6426,0.0001,0.15758,28.54,30.36,29.39
2026-01-24T07:00:00.000000,BTC-27JAN26-92000-P,27JAN26,2026-01-27,92000.0,put,1.6,1.5,-6.4776,-95.34454,19.6426,0.0001,-0.84242,22.43,34.43,29.39
2026-01-24T07:00:00.000000,BTC-27JAN26-93000-C,27JAN26,2026-01-27,93000.0,call,46.8,45.8,0.60704,-61.28066,12.43579,0.00006,0.08276,28.99,31.12,29.84
2026-01-24T07:00:00.000000,BTC-27JAN26-93000-P,27JAN26,2026-01-27,93000.0,put,0.0,0.0,-7.10757,-61.28066,12.43579,0.00006,-0.91724,0.0,36.92,29.84
2026-01-24T07:00:00.000000,BTC-27JAN26-94000-C,27JAN26,2026-01-27,94000.0,call,44.9,33.3,0.28989,-34.69981,6.95051,0.00003,0.03947,29.79,31.05,30.23
2026-01-24T07:00:00.000000,BTC-27JAN26-94000-P,27JAN26,2026-01-27,94000.0,put,0.0,0.0,-7.50767,-34.69981,6.95051,0.00003,-0.96053,0.0,39.81,30.23
2026-01-24T07:00:00.000000,BTC-27JAN26-96000-C,27JAN26,2026-01-27,96000.0,call,5.0,4.9,0.09361,-12.1982,2.68253,0.00001,0.01274,32.73,35.93,34.07
2026-01-24T07:00:00.000000,BTC-27JAN26-96000-P,27JAN26,2026-01-27,96000.0,put,0.0,0.0,-7.86986,-15.09353,2.68253,0.00001,-0.98726,0.0,49.27,34.07
2026-01-24T07:00:00.000000,BTC-27JAN26-98000-C,27JAN26,2026-01-27,98000.0,call,0.1,0.1,0.07569,-12.03401,2.23482,0.00001,0.01033,0.0,47.48,42.54
2026-01-24T07:00:00.000000,BTC-27JAN26-98000-P,27JAN26,2026-01-27,98000.0,put,0.0,0.0,-8.05369,-15.70114,2.23482,0.00001,-0.98967,0.0,61.9,42.54
2026-01-24T07:00:00.000000,BTC-27MAR26-100000-C,27MAR26,2026-03-27,100000.0,call,37.2,4084.6,38.96937,-37.98288,124.96553,0.00002,0.27905,37.11,37.47,37.71
2026-01-24T07:00:00.000000,BTC-27MAR26-100000-P,27MAR26,2026-03-27,100000.0,put,12.8,1631.7,-130.96975,-37.98288,124.96553,0.00002,-0.72095,35.92,38.46,37.71
2026-01-24T07:00:00.000000,BTC-27MAR26-102000-C,27MAR26,2026-03-27,102000.0,call,16.0,574.2,33.34878,-34.91891,114.98254,0.00002,0.23767,37.19,37.58,37.67
2026-01-24T07:00:00.000000,BTC-27MAR26-102000-P,27MAR26,2026-03-27,102000.0,put,0.0,15.6,-139.98948,-34.9185,114.98176,0.00002,-0.76233,36.15,38.91,37.67
2026-01-24T07:00:00.000000,BTC-27MAR26-104000-C,27MAR26,2026-03-27,104000.0,call,9.8,121.2,28.374,-31.82216,104.54576,0.00002,0.20142,37.05,37.92,37.76
2026-01-24T07:00:00.000000,BTC-27MAR26-104000-P,27MAR26,2026-03-27,104000.0,put,0.0,5.8,-148.36302,-31.82191,104.54495,0.00002,-0.79858,34.83,39.22,37.76
2026-01-24T07:00:00.000000,BTC-27MAR26-105000-C,27MAR26,2026-03-27,105000.0,call,123.0,3339.1,25.86756,-29.87357,98.64141,0.00002,0.18316,37.19,37.65,37.57
2026-01-24T07:00:00.000000,BTC-27MAR26-105000-P,27MAR26,2026-03-27,105000.0,put,0.0,477.8,-152.56852,-29.87357,98.64141,0.00002,-0.81684,34.25,39.83,37.57
2026-01-24T07:00:00.000000,BTC-27MAR26-106000-C,27MAR26,2026-03-27,106000.0,call,1832.3,2074.1,23.91404,-28.58139,93.7877,0.00002,0.16913,37.2,38.17,37.81
2026-01-24T07:00:00.000000,BTC-27MAR26-106000-P,27MAR26,2026-03-27,106000.0,put,0.0,5.6,-156.22148,-28.58141,93.78756,0.00002,-0.83087,34.51,39.9,37.81
2026-01-24T07:00:00.000000,BTC-27MAR26-108000-C,27MAR26,2026-03-27,108000.0,call,4.3,386.2,20.0393,-25.43626,83.27089,0.00002,0.14126,37.31,38.39,37.89
2026-01-24T07:00:00.000000,BTC-27MAR26-108000-P,27MAR26,2026-03-27,108000.0,put,0.0,2.7,-163.49494,-25.43626,83.27089,0.00002,-0.85874,33.34,39.63,37.89
2026-01-24T07:00:00.000000,BTC-27MAR26-110000-C,27MAR26,2026-03-27,110000.0,call,559.8,2890.3,16.87687,-22.72388,73.80965,0.00001,0.11869,38.08,38.69,38.19
2026-01-24T07:00:00.000000,BTC-27MAR26-110000-P,27MAR26,2026-03-27,110000.0,put,0.0,948.8,-170.05584,-22.72432,73.81069,0.00001,-0.88131,33.3,41.0,38.19
2026-01-24T07:00:00.000000,BTC-27MAR26-112000-C,27MAR26,2026-03-27,112000.0,call,0.5,445.5,14.25522,-20.30712,65.28817,0.00001,0.10006,37.79,39.18,38.59
2026-01-24T07:00:00.000000,BTC-27MAR26-112000-P,27MAR26,2026-03-27,112000.0,put,0.0,4.7,-176.07659,-20.30712,65.28817,0.00001,-0.89994,32.51,40.92,38.59
2026-01-24T07:00:00.000000,BTC-27MAR26-114000-C,27MAR26,2026-03-27,114000.0,call,31.1,51.7,12.19488,-18.35483,58.11861,0.00001,0.0855,38.47,40.02,39.18
2026-01-24T07:00:00.000000,BTC-27MAR26-114000-P,27MAR26,2026-03-27,114000.0,put,0.0,0.6,-181.53572,-18.35483,58.11861,0.00001,-0.9145,31.79,42.37,39.18
2026-01-24T07:00:00.000000,BTC-27MAR26-115000-C,27MAR26,2026-03-27,115000.0,call,30.2,1613.8,11.26763,-17.40582,54.73385,0.00001,0.07896,38.69,40.34,39.45
2026-01-24T07:00:00.000000,BTC-27MAR26-115000-P,27MAR26,2026-03-27,115000.0,put,0.2,518.7,-184.16235,-17.40582,54.73385,0.00001,-0.92104,30.98,43.37,39.45
2026-01-24T07:00:00.000000,BTC-27MAR26-120000-C,27MAR26,2026-03-27,120000.0,call,1004.7,4379.3,7.57315,-13.16603,40.12495,0.00001,0.05293,40.43,41.32,40.71
2026-01-24T07:00:00.000000,BTC-27MAR26-120000-P,27MAR26,2026-03-27,120000.0,put,0.0,197.1,-196.3538,-13.16603,40.12495,0.00001,-0.94707,0.0,45.74,40.71
2026-01-24T07:00:00.000000,BTC-27MAR26-125000-C,27MAR26,2026-03-27,125000.0,call,4.3,3419.9,5.31695,-10.27211,30.1467,0.00001,0.03711,41.88,42.77,42.27
2026-01-24T07:00:00.000000,BTC-27MAR26-125000-P,27MAR26,2026-03-27,125000.0,put,0.0,90.8,-207.10703,-10.27197,30.14629,0.00001,-0.96289,0.0,50.67,42.27
2026-01-24T07:00:00.000000,BTC-27MAR26-130000-C,27MAR26,2026-03-27,130000.0,call,155.3,1714.3,4.06271,-8.64785,24.16087,0.0,0.02838,44.11,44.86,44.4
2026-01-24T07:00:00.000000,BTC-27MAR26-130000-P,27MAR26,2026-03-27,130000.0,put,0.0,424.1,-216.85807,-8.64797,24.16121,0.0,-0.97162,0.0,51.25,44.4
2026-01-24T07:00:00.000000,BTC-27MAR26-135000-C,27MAR26,2026-03-27,135000.0,call,0.4,2519.6,2.9296,-6.76218,18.34392,0.0,0.02045,45.05,46.51,45.73
2026-01-24T07:00:00.000000,BTC-27MAR26-135000-P,27MAR26,2026-03-27,135000.0,put,0.0,42.8,-226.48816,-6.76228,18.34419,0.0,-0.97955,0.0,57.71,45.73
2026-01-24T07:00:00.000000,BTC-27MAR26-140000-C,27MAR26,2026-03-27,140000.0,call,1.4,949.4,2.26088,-5.62629,14.71165,0.0,0.01578,46.58,48.41,47.44
2026-01-24T07:00:00.000000,BTC-27MAR26-140000-P,27MAR26,2026-03-27,140000.0,put,0.0,2.8,-235.65389,-5.62629,14.71165,0.0,-0.98422,0.0,60.7,47.44
2026-01-24T07:00:00.000000,BTC-27MAR26-145000-C,27MAR26,2026-03-27,145000.0,call,3.1,339.0,1.8003,-4.79727,12.09632,0.0,0.01258,48.15,49.69,49.2
2026-01-24T07:00:00.000000,BTC-27MAR26-145000-P,27MAR26,2026-03-27,145000.0,put,0.0,0.8,-244.61139,-4.79734,12.0965,0.0,-0.98742,0.0,64.59,49.2
2026-01-24T07:00:00.000000,BTC-27MAR26-150000-C,27MAR26,2026-03-27,150000.0,call,10.1,1814.4,1.49409,-4.24048,10.29795,0.0,0.01045,50.13,51.9,51.08
2026-01-24T07:00:00.000000,BTC-27MAR26-150000-P,27MAR26,2026-03-27,150000.0,put,2.0,21.7,-253.41459,-4.24047,10.29793,0.0,-0.98955,0.0,64.28,51.08
2026-01-24T07:00:00.000000,BTC-27MAR26-155000-C,27MAR26,2026-03-27,155000.0,call,5.0,901.4,1.14277,-3.4237,8.14036,0.0,0.00799,50.54,53.85,52.18
2026-01-24T07:00:00.000000,BTC-27MAR26-155000-P,27MAR26,2026-03-27,155000.0,put,0.0,1.2,-262.26299,-3.42332,8.13957,0.0,-0.99201,0.0,70.6,52.17
2026-01-24T07:00:00.000000,BTC-27MAR26-160000-C,27MAR26,2026-03-27,160000.0,call,3.5,1247.3,0.96698,-3.05411,7.03235,0.0,0.00677,51.52,55.52,53.88
2026-01-24T07:00:00.000000,BTC-27MAR26-160000-P,27MAR26,2026-03-27,160000.0,put,3.1,62.4,-270.93564,-3.05401,7.03213,0.0,-0.99323,0.0,74.0,53.88
2026-01-24T07:00:00.000000,BTC-27MAR26-170000-C,27MAR26,2026-03-27,170000.0,call,5.5,687.2,0.66732,-2.31041,5.06319,0.0,0.00467,54.06,57.91,56.61
2026-01-24T07:00:00.000000,BTC-27MAR26-170000-P,27MAR26,2026-03-27,170000.0,put,2.7,52.0,-288.22918,-2.31041,5.06319,0.0,-0.99533,0.0,80.46,56.61
2026-01-24T07:00:00.000000,BTC-27MAR26-180000-C,27MAR26,2026-03-27,180000.0,call,0.1,2208.8,0.43893,-1.64225,3.47726,0.0,0.00307,54.87,62.39,58.59
2026-01-24T07:00:00.000000,BTC-27MAR26-180000-P,27MAR26,2026-03-27,180000.0,put,0.0,0.4,-305.45146,-1.64231,3.47738,0.0,-0.99693,0.0,87.88,58.59
2026-01-24T07:00:00.000000,BTC-27MAR26-190000-C,27MAR26,2026-03-27,190000.0,call,0.2,908.4,0.40217,-1.62237,3.22508,0.0,0.00283,58.66,64.72,62.41
2026-01-24T07:00:00.000000,BTC-27MAR26-190000-P,27MAR26,2026-03-27,190000.0,put,0.0,0.1,-322.48216,-1.62235,3.22503,0.0,-0.99717,0.0,93.56,62.41
2026-01-24T07:00:00.000000,BTC-27MAR26-20000-C,27MAR26,2026-03-27,20000.0,call,0.0,43.8,33.97813,-0.07019,0.08701,0.0,0.99994,0.0,161.51,100.07
2026-01-24T07:00:00.000000,BTC-27MAR26-20000-P,27MAR26,2026-03-27,20000.0,put,0.0,2351.1,-0.0097,-0.07019,0.08701,0.0,-0.00006,0.0,123.18,100.07
2026-01-24T07:00:00.000000,BTC-27MAR26-200000-C,27MAR26,2026-03-27,200000.0,call,0.2,814.3,0.34028,-1.46425,2.77908,0.0,0.0024,62.23,68.57,65.36
2026-01-24T07:00:00.000000,BTC-27MAR26-200000-P,27MAR26,2026-03-27,200000.0,put,0.0,7.4,-339.53796,-1.46422,2.77904,0.0,-0.9976,0.0,98.93,65.36
2026-01-24T07:00:00.000000,BTC-27MAR26-210000-C,27MAR26,2026-03-27,210000.0,call,0.9,340.1,0.32152,-1.469,2.64854,0.0,0.00227,65.6,69.57,68.81
2026-01-24T07:00:00.000000,BTC-27MAR26-210000-P,27MAR26,2026-03-27,210000.0,put,0.0,0.0,-356.55061,-1.46907,2.64866,0.0,-0.99773,0.0,105.4,68.81
2026-01-24T07:00:00.000000,BTC-27MAR26-220000-C,27MAR26,2026-03-27,220000.0,call,2.0,191.7,0.2568,-1.23379,2.16142,0.0,0.00182,68.79,72.91,70.81
2026-01-24T07:00:00.000000,BTC-27MAR26-220000-P,27MAR26,2026-03-27,220000.0,put,0.0,0.0,-373.60926,-1.23379,2.16142,0.0,-0.99818,0.0,104.12,70.81
2026-01-24T07:00:00.000000,BTC-27MAR26-230000-C,27MAR26,2026-03-27,230000.0,call,0.0,178.3,0.24674,-1.24545,2.09036,0.0,0.00175,71.82,78.9,73.91
2026-01-24T07:00:00.000000,BTC-27MAR26-230000-P,27MAR26,2026-03-27,230000.0,put,0.0,0.0,-390.61322,-1.24546,2.09039,0.0,-0.99825,0.0,116.19,73.91
2026-01-24T07:00:00.000000,BTC-27MAR26-240000-C,27MAR26,2026-03-27,240000.0,call,0.0,149.0,0.2379,-1.25624,2.02761,0.0,0.00169,74.7,81.99,76.86
2026-01-24T07:00:00.000000,BTC-27MAR26-240000-P,27MAR26,2026-03-27,240000.0,put,0.0,0.0,-407.61598,-1.25624,2.02761,0.0,-0.99831,0.0,120.59,76.86
2026-01-24T07:00:00.000000,BTC-27MAR26-260000-C,27MAR26,2026-03-27,260000.0,call,0.0,259.1,0.16629,-0.94558,1.46376,0.0,0.00119,0.0,84.71,80.14
2026-01-24T07:00:00.000000,BTC-27MAR26-260000-P,27MAR26,2026-03-27,260000.0,put,0.0,0.1,-441.67541,-0.94558,1.46376,0.0,-0.99881,0.0,122.9,80.14
2026-01-24T07:00:00.000000,BTC-27MAR26-280000-C,27MAR26,2026-03-27,280000.0,call,0.0,243.5,0.0791,-0.47614,0.73585,0.0,0.00056,0.0,85.01,80.27
2026-01-24T07:00:00.000000,BTC-27MAR26-280000-P,27MAR26,2026-03-27,280000.0,put,0.0,0.0,-475.75043,-0.47613,0.73584,0.0,-0.99944,0.0,139.07,80.27
2026-01-24T07:00:00.000000,BTC-27MAR26-30000-C,27MAR26,2026-03-27,30000.0,call,0.0,43.5,50.88288,-0.53499,0.76233,0.0,0.99942,0.0,123.85,87.06
2026-01-24T07:00:00.000000,BTC-27MAR26-30000-P,27MAR26,2026-03-27,30000.0,put,0.0,2837.9,-0.09885,-0.53499,0.76233,0.0,-0.00058,0.0,90.81,87.06
2026-01-24T07:00:00.000000,BTC-27MAR26-300000-C,27MAR26,2026-03-27,300000.0,call,0.0,607.7,0.03732,-0.23621,0.36505,0.0,0.00026,0.0,89.55,80.27
2026-01-24T07:00:00.000000,BTC-27MAR26-300000-P,27MAR26,2026-03-27,300000.0,put,0.0,248.1,-509.78003,-0.23621,0.36506,0.0,-0.99974,0.0,139.13,80.27
2026-01-24T07:00:00.000000,BTC-27MAR26-320000-C,27MAR26,2026-03-27,320000.0,call,0.0,954.1,0.0178,-0.11788,0.18218,0.0,0.00013,0.0,93.78,80.27
2026-01-24T07:00:00.000000,BTC-27MAR26-320000-P,27MAR26,2026-03-27,320000.0,put,0.0,340.0,-543.78737,-0.11788,0.18218,0.0,-0.99987,0.0,147.23,80.27
2026-01-24T07:00:00.000000,BTC-27MAR26-340000-C,27MAR26,2026-03-27,340000.0,call,0.0,925.0,0.01337,-0.09258,0.13929,0.0,0.00009,0.0,97.71,82.45
2026-01-24T07:00:00.000000,BTC-27MAR26-340000-P,27MAR26,2026-03-27,340000.0,put,0.0,345.1,-577.77963,-0.09258,0.13929,0.0,-0.99991,0.0,154.91,82.45
2026-01-24T07:00:00.000000,BTC-27MAR26-40000-C,27MAR26,2026-03-27,40000.0,call,0.0,11.4,67.58543,-1.59984,2.69588,0.0,0.99768,0.0,96.37,73.62
2026-01-24T07:00:00.000000,BTC-27MAR26-40000-P,27MAR26,2026-03-27,40000.0,put,0.2,319.1,-0.39022,-1.59985,2.6959,0.0,-0.00232,72.68,78.27,73.62
2026-01-24T07:00:00.000000,BTC-27MAR26-50000-C,27MAR26,2026-03-27,50000.0,call,0.0,47.8,83.48229,-4.58893,8.90933,0.0,0.99115,56.49,76.69,63.9
2026-01-24T07:00:00.000000,BTC-27MAR26-50000-P,27MAR26,2026-03-27,50000.0,put,0.7,1969.5,-1.48727,-4.58893,8.90933,0.0,-0.00885,63.39,65.34,63.9
2026-01-24T07:00:00.000000,BTC-27MAR26-55000-C,27MAR26,2026-03-27,55000.0,call,0.0,0.7,90.734,-7.24962,15.10005,0.0,0.98373,53.53,69.29,59.56
2026-01-24T07:00:00.000000,BTC-27MAR26-55000-P,27MAR26,2026-03-27,55000.0,put,0.4,659.1,-2.73244,-7.24944,15.09971,0.0,-0.01627,58.61,60.4,59.56
2026-01-24T07:00:00.000000,BTC-27MAR26-60000-C,27MAR26,2026-03-27,60000.0,call,0.0,36.7,97.19675,-10.76056,24.17436,0.0,0.9716,50.85,62.8,55.22
2026-01-24T07:00:00.000000,BTC-27MAR26-60000-P,27MAR26,2026-03-27,60000.0,put,0.6,1535.4,-4.76672,-10.76056,24.17436,0.0,-0.0284,54.47,55.23,55.22
2026-01-24T07:00:00.000000,BTC-27MAR26-65000-C,27MAR26,2026-03-27,65000.0,call,0.0,7.6,102.29663,-15.4764,37.5076,0.00001,0.95137,48.56,56.49,51.19
2026-01-24T07:00:00.000000,BTC-27MAR26-65000-P,27MAR26,2026-03-27,65000.0,put,26.2,1272.1,-8.16405,-15.47682,37.50847,0.00001,-0.04863,50.63,51.35,51.19
2026-01-24T07:00:00.000000,BTC-27MAR26-70000-C,27MAR26,2026-03-27,70000.0,call,0.0,101.1,105.32917,-21.30254,55.86009,0.00001,0.91889,46.05,50.73,47.31
2026-01-24T07:00:00.000000,BTC-27MAR26-70000-P,27MAR26,2026-03-27,70000.0,put,8.4,3239.3,-13.62819,-21.30245,55.86002,0.00001,-0.08111,46.83,47.64,47.31
2026-01-24T07:00:00.000000,BTC-27MAR26-75000-C,27MAR26,2026-03-27,75000.0,call,0.0,126.9,104.82288,-28.58449,80.43562,0.00001,0.86573,43.06,45.84,44.09
2026-01-24T07:00:00.000000,BTC-27MAR26-75000-P,27MAR26,2026-03-27,75000.0,put,12.8,3367.8,-22.63123,-28.58431,80.43512,0.00001,-0.13427,43.67,44.23,44.09
2026-01-24T07:00:00.000000,BTC-27MAR26-80000-C,27MAR26,2026-03-27,80000.0,call,7.3,381.9,99.46347,-36.29281,108.7165,0.00002,0.78477,40.66,43.13,41.41
2026-01-24T07:00:00.000000,BTC-27MAR26-80000-P,27MAR26,2026-03-27,80000.0,put,10.2,3044.2,-36.4879,-36.29307,108.71661,0.00002,-0.21523,41.16,41.57,41.41
2026-01-24T07:00:00.000000,BTC-27MAR26-82000-C,27MAR26,2026-03-27,82000.0,call,0.0,4.1,95.68111,-39.18953,119.81666,0.00002,0.74331,39.73,41.99,40.58
2026-01-24T07:00:00.000000,BTC-27MAR26-82000-P,27MAR26,2026-03-27,82000.0,put,8.7,401.0,-43.66879,-39.18948,119.81645,0.00002,-0.25669,40.44,40.81,40.58
2026-01-24T07:00:00.000000,BTC-27MAR26-84000-C,27MAR26,2026-03-27,84000.0,call,0.0,5.4,90.97463,-41.73947,129.88014,0.00002,0.69694,39.55,40.94,39.87
2026-01-24T07:00:00.000000,BTC-27MAR26-84000-P,27MAR26,2026-03-27,84000.0,put,60.6,395.6,-51.77423,-41.73947,129.88014,0.00002,-0.30306,39.73,40.08,39.87
2026-01-24T07:00:00.000000,BTC-27MAR26-85000-C,27MAR26,2026-03-27,85000.0,call,55.1,836.3,88.30589,-42.82216,134.3105,0.00002,0.67214,39.17,41.18,39.55
2026-01-24T07:00:00.000000,BTC-27MAR26-85000-P,27MAR26,2026-03-27,85000.0,put,69.5,4428.5,-56.14277,-42.82225,134.31078,0.00002,-0.32786,39.29,39.96,39.55
2026-01-24T07:00:00.000000,BTC-27MAR26-86000-C,27MAR26,2026-03-27,86000.0,call,5.7,39.6,85.42098,-43.80586,138.25104,0.00003,0.64633,38.94,40.24,39.31
2026-01-24T07:00:00.000000,BTC-27MAR26-86000-P,27MAR26,2026-03-27,86000.0,put,10.3,425.7,-60.72666,-43.80586,138.25104,0.00003,-0.35367,38.99,39.64,39.31
2026-01-24T07:00:00.000000,BTC-27MAR26-88000-C,27MAR26,2026-03-27,88000.0,call,26.0,235.6,79.2162,-45.14158,144.32212,0.00003,0.5927,38.54,39.16,38.8
2026-01-24T07:00:00.000000,BTC-27MAR26-88000-P,27MAR26,2026-03-27,88000.0,put,60.6,450.7,-70.33043,-45.14161,144.32216,0.00003,-0.4073,38.48,39.11,38.8
