instrument_name,expiry_name,expiry_date,strike,type,volume,open_interest,rho,theta,vega,gamma,delta,bid_iv,ask_iv,mark_iv
BTC-25SEP26-82000-P,25SEP26,2026-09-25,82000.0,put,0.0,0.0,-319.99753,-25.80234,212.9131,0.00001,-0.56193,48.35,50.39,49.32
BTC-25SEP26-82000-C,25SEP26,2026-09-25,82000.0,call,0.0,28.9,137.18868,-25.80197,212.91004,0.00001,0.43806,49.17,49.68,49.32
BTC-25SEP26-76000-P,25SEP26,2026-09-25,76000.0,put,0.0,26.5,-264.82733,-26.42683,215.19176,0.00001,-0.47821,49.37,50.72,49.98
BTC-25SEP26-74000-C,25SEP26,2026-09-25,74000.0,call,0.0,46.1,165.90595,-26.4138,213.76691,0.00001,0.55078,49.96,50.63,50.29
BTC-25SEP26-72000-P,25SEP26,2026-09-25,72000.0,put,0.1,8.0,-228.75236,-26.22563,211.18413,0.00001,-0.42017,50.05,50.91,50.54
BTC-25SEP26-68000-C,25SEP26,2026-09-25,68000.0,call,0.2,86.3,185.26671,-25.42616,202.48139,0.00001,0.63803,50.67,51.38,51.11
BTC-25SEP26-66000-P,25SEP26,2026-09-25,66000.0,put,0.0,12.7,-177.1011,-24.82549,196.38893,0.00001,-0.33319,51.13,51.87,51.45
BTC-25SEP26-66000-C,25SEP26,2026-09-25,66000.0,call,0.0,36.8,190.88155,-24.82549,196.38893,0.00001,0.66681,51.04,51.78,51.45
BTC-25SEP26-65000-C,25SEP26,2026-09-25,65000.0,call,150.0,249.6,193.49624,-24.4691,192.92636,0.00001,0.68103,51.12,52.06,51.62
BTC-25SEP26-62000-P,25SEP26,2026-09-25,62000.0,put,4.5,43.5,-145.47624,-23.27317,181.04215,0.00001,-0.27745,52.04,52.64,52.32
BTC-25SEP26-55000-C,25SEP26,2026-09-25,55000.0,call,0.0,10.5,208.78763,-19.64506,146.69808,0.00001,0.80978,53.92,55.4,54.5
BTC-25SEP26-50000-C,25SEP26,2026-09-25,50000.0,call,0.0,32.6,207.86574,-16.68124,119.72733,0.00001,0.86088,55.76,57.87,56.71
BTC-25SEP26-300000-C,25SEP26,2026-09-25,300000.0,call,0.3,192.2,2.66629,-2.01462,11.55414,0.0,0.00778,70.52,71.75,70.97
BTC-25SEP26-30000-P,25SEP26,2026-09-25,30000.0,put,3.4,1366.4,-14.82035,-6.42511,35.95615,0.0,-0.02921,72.68,73.67,72.73
BTC-25SEP26-280000-C,25SEP26,2026-09-25,280000.0,call,0.2,127.2,3.07341,-2.21633,13.06715,0.0,0.00895,68.28,70.42,69.03
BTC-25SEP26-260000-C,25SEP26,2026-09-25,260000.0,call,0.0,227.9,3.65454,-2.50207,15.18149,0.0,0.01063,66.76,67.7,67.08
BTC-25SEP26-155000-P,25SEP26,2026-09-25,155000.0,put,0.0,0.1,-848.78028,-6.71101,50.85743,0.0,-0.95538,0.0,110.25,53.71
BTC-25SEP26-135000-C,25SEP26,2026-09-25,135000.0,call,0.0,134.0,25.50145,-9.51491,75.83762,0.00001,0.07419,51.1,51.57,51.07
BTC-25SEP26-120000-P,25SEP26,2026-09-25,120000.0,put,0.0,172.6,-628.36729,-13.1855,107.87745,0.00001,-0.8803,46.55,53.24,49.75
BTC-25SEP26-105000-C,25SEP26,2026-09-25,105000.0,call,0.0,835.1,67.52439,-18.41196,152.50329,0.00001,0.20279,48.47,49.19,49.14
BTC-25DEC26-98000-P,25DEC26,2026-12-25,98000.0,put,0.0,0.7,-640.25096,-20.15259,239.11305,0.00001,-0.66672,48.7,50.54,49.64
BTC-25DEC26-96000-P,25DEC26,2026-12-25,96000.0,put,0.0,0.0,-617.14427,-20.57411,243.77045,0.00001,-0.64932,48.55,50.35,49.71
BTC-25DEC26-92000-P,25DEC26,2026-12-25,92000.0,put,0.0,0.0,-570.43973,-21.32536,251.87055,0.00001,-0.61249,48.67,50.42,49.87
BTC-25DEC26-90000-C,25DEC26,2026-12-25,90000.0,call,0.9,1140.2,179.2224,-21.61471,255.14366,0.00001,0.40657,49.41,49.99,49.9
BTC-25DEC26-88000-P,25DEC26,2026-12-25,88000.0,put,0.0,2.4,-523.36464,-21.85097,257.86864,0.00001,-0.57381,49.02,50.59,49.91
BTC-25DEC26-88000-C,25DEC26,2026-12-25,88000.0,call,50.0,52.1,186.67616,-21.85097,257.86864,0.00001,0.42619,49.57,50.0,49.91
BTC-25DEC26-85000-C,25DEC26,2026-12-25,85000.0,call,4.1,755.4,198.10066,-22.16514,260.86622,0.00001,0.45731,49.77,50.33,50.05
BTC-25DEC26-84000-C,25DEC26,2026-12-25,84000.0,call,0.0,18.6,201.91231,-22.218,261.51406,0.00001,0.46775,49.77,50.33,50.04
BTC-25DEC26-76000-C,25DEC26,2026-12-25,76000.0,call,0.2,27.4,231.95372,-22.40539,259.56603,0.00001,0.55829,50.52,51.22,50.84
BTC-25DEC26-74000-P,25DEC26,2026-12-25,74000.0,put,0.0,0.2,-358.08614,-22.27506,256.85119,0.00001,-0.41832,50.56,51.56,51.08
BTC-25DEC26-66000-P,25DEC26,2026-12-25,66000.0,put,1.7,26.7,-268.94909,-20.93482,236.49375,0.00001,-0.3243,51.84,52.46,52.14
BTC-25DEC26-66000-C,25DEC26,2026-12-25,66000.0,call,0.1,14.9,263.58151,-20.93482,236.49375,0.00001,0.6757,51.82,52.44,52.14
BTC-25DEC26-60000-P,25DEC26,2026-12-25,60000.0,put,1.8,4717.9,-208.12211,-19.14891,211.68346,0.00001,-0.25616,52.89,53.58,53.28
BTC-25DEC26-58000-C,25DEC26,2026-12-25,58000.0,call,0.0,10.2,278.51987,-18.43254,201.90421,0.00001,0.76542,53.25,54.33,53.77
BTC-25DEC26-54000-P,25DEC26,2026-12-25,54000.0,put,2.2,1428.9,-154.68491,-16.81139,180.58706,0.00001,-0.1937,54.57,55.18,54.83
BTC-25DEC26-50000-P,25DEC26,2026-12-25,50000.0,put,1.0,1761.1,-124.17633,-15.08616,157.95642,0.00001,-0.15687,55.87,56.56,56.26
BTC-25DEC26-35000-C,25DEC26,2026-12-25,35000.0,call,0.0,28.0,236.03073,-8.557,77.79797,0.0,0.94053,63.84,65.72,64.79
BTC-25DEC26-250000-P,25DEC26,2026-12-25,250000.0,put,0.0,10.0,-2006.38948,-3.49862,34.42991,0.0,-0.97807,0.0,133.4,59.85
BTC-25DEC26-230000-C,25DEC26,2026-12-25,230000.0,call,0.0,185.3,13.11917,-4.00704,40.61154,0.0,0.0267,57.95,58.49,58.12
BTC-25DEC26-190000-P,25DEC26,2026-12-25,190000.0,put,0.0,0.0,-1511.40474,-5.67056,61.33478,0.0,-0.9559,0.0,110.05,54.46
BTC-25DEC26-170000-C,25DEC26,2026-12-25,170000.0,call,0.2,697.3,29.76058,-7.07039,79.21271,0.0,0.06085,52.13,53.05,52.57
BTC-25DEC26-160000-P,25DEC26,2026-12-25,160000.0,put,0.0,0.0,-1254.91774,-8.10973,92.16681,0.0,-0.92598,0.0,97.92,51.83
BTC-25DEC26-160000-C,25DEC26,2026-12-25,160000.0,call,0.0,851.1,36.06551,-8.10973,92.16681,0.0,0.07402,51.45,52.24,51.83
BTC-25DEC26-150000-C,25DEC26,2026-12-25,150000.0,call,12.0,1392.3,44.44146,-9.40809,108.28487,0.0,0.09169,50.86,51.53,51.17
BTC-25DEC26-120000-C,25DEC26,2026-12-25,120000.0,call,0.0,5623.8,89.27782,-15.08277,178.21495,0.00001,0.18956,49.26,49.88,49.85
BTC-24APR26-98000-C,24APR26,2026-04-24,98000.0,call,0.6,273.4,5.66574,-17.63591,32.74628,0.00001,0.06368,52.54,53.21,53.32
BTC-24APR26-94000-C,24APR26,2026-04-24,94000.0,call,0.8,367.0,7.63466,-21.41098,41.1754,0.00001,0.08595,50.69,52.42,51.49
BTC-24APR26-92000-C,24APR26,2026-04-24,92000.0,call,4.7,310.2,9.05936,-24.05283,46.78519,0.00001,0.10218,50.22,51.74,50.9
BTC-24APR26-80000-C,24APR26,2026-04-24,80000.0,call,74.6,1289.4,25.6373,-46.0565,90.80986,0.00003,0.29688,49.34,50.13,50.22
BTC-24APR26-77000-C,24APR26,2026-04-24,77000.0,call,5.2,376.1,31.86935,-50.70506,99.35356,0.00003,0.37314,49.89,50.61,50.53
BTC-24APR26-76000-P,24APR26,2026-04-24,76000.0,put,6.4,74.7,-69.03123,-51.82,101.40205,0.00003,-0.59975,49.53,50.94,50.6
BTC-24APR26-74000-P,24APR26,2026-04-24,74000.0,put,2.4,208.8,-61.8427,-53.45035,104.08098,0.00003,-0.54307,50.28,51.31,50.85
BTC-24APR26-73000-P,24APR26,2026-04-24,73000.0,put,6.7,35.2,-58.22565,-53.96898,104.62966,0.00003,-0.51376,50.59,51.61,51.07
BTC-24APR26-67000-C,24APR26,2026-04-24,67000.0,call,0.0,417.0,53.20924,-51.70955,96.16738,0.00003,0.65988,52.63,54.48,53.24
BTC-24APR26-66000-P,24APR26,2026-04-24,66000.0,put,18.1,553.2,-34.61175,-50.50701,93.02849,0.00003,-0.31347,53.25,54.02,53.76
BTC-24APR26-64000-P,24APR26,2026-04-24,64000.0,put,16.7,369.1,-28.92856,-47.4532,85.6934,0.00002,-0.26342,54.49,55.32,54.83
BTC-24APR26-63000-P,24APR26,2026-04-24,63000.0,put,171.3,315.5,-26.33396,-45.71984,81.6447,0.00002,-0.24035,54.89,55.77,55.44
BTC-24APR26-62000-P,24APR26,2026-04-24,62000.0,put,1.8,407.9,-23.87522,-43.78414,77.37922,0.00002,-0.21841,55.45,56.37,56.02
BTC-24APR26-61000-P,24APR26,2026-04-24,61000.0,put,6.2,736.0,-21.64319,-41.92991,73.09902,0.00002,-0.19833,56.2,57.17,56.79
BTC-24APR26-60000-C,24APR26,2026-04-24,60000.0,call,0.0,70.2,61.83828,-39.91009,68.71212,0.00002,0.82061,55.65,59.28,57.51
BTC-24APR26-57000-C,24APR26,2026-04-24,57000.0,call,0.0,10.2,63.08072,-33.83964,55.8559,0.00001,0.86884,57.85,62.92,59.98
BTC-24APR26-56000-C,24APR26,2026-04-24,56000.0,call,0.0,0.0,63.06618,-32.24168,52.12551,0.00001,0.8812,58.22,63.06,61.24
BTC-24APR26-50000-P,24APR26,2026-04-24,50000.0,put,69.7,1508.9,-6.61493,-21.70526,31.73332,0.00001,-0.06116,67.08,68.21,67.72
BTC-24APR26-45000-P,24APR26,2026-04-24,45000.0,put,91.3,966.4,-3.83978,-15.47635,20.48634,0.0,-0.03544,74.13,75.52,74.8
BTC-24APR26-100000-C,24APR26,2026-04-24,100000.0,call,2.0,472.5,4.76928,-15.51895,28.56619,0.00001,0.05351,53.37,54.12,53.79
BTC-20MAR26-82000-C,20MAR26,2026-03-20,82000.0,call,28.1,1544.5,2.82323,-48.78927,25.80244,0.00002,0.10521,54.13,55.51,54.86
BTC-20MAR26-72000-C,20MAR26,2026-03-20,72000.0,call,21.0,172.4,12.34704,-106.65859,56.41559,0.00005,0.47481,53.97,55.23,54.85
BTC-20MAR26-71000-P,20MAR26,2026-03-20,71000.0,put,15.1,44.8,-14.61914,-107.94626,56.40809,0.00005,-0.47398,54.81,56.07,55.52
BTC-20MAR26-68000-C,20MAR26,2026-03-20,68000.0,call,0.2,1008.6,16.97877,-101.9621,51.25971,0.00004,0.67088,56.59,59.36,57.71
BTC-20MAR26-66000-C,20MAR26,2026-03-20,66000.0,call,0.0,71.8,18.69127,-92.59539,44.84622,0.00004,0.75189,57.2,63.53,59.9
BTC-20MAR26-61000-P,20MAR26,2026-03-20,61000.0,put,6.8,181.4,-3.36854,-61.83189,26.92863,0.00002,-0.11164,64.98,67.64,66.61
BTC-20MAR26-58000-C,20MAR26,2026-03-20,58000.0,call,0.0,1.0,20.96225,-47.06008,18.8648,0.00001,0.93077,65.4,80.33,72.37
BTC-13MAR26-85000-P,13MAR26,2026-03-13,85000.0,put,0.1,0.1,-17.07741,-28.36199,6.63165,0.00001,-0.97155,0.0,83.53,64.2
BTC-13MAR26-80000-C,13MAR26,2026-03-13,80000.0,call,1245.9,1991.3,1.08817,-55.61347,14.74446,0.00003,0.07723,55.96,57.4,56.62
BTC-13MAR26-75000-C,13MAR26,2026-03-13,75000.0,call,734.8,1412.6,3.58608,-120.05166,32.85654,0.00006,0.25723,53.29,55.46,54.85
BTC-13MAR26-71000-C,13MAR26,2026-03-13,71000.0,call,21.3,849.5,7.09737,-151.89216,40.59296,0.00007,0.51825,55.58,57.33,56.17
BTC-13MAR26-66000-C,13MAR26,2026-03-13,66000.0,call,3.0,227.6,10.58015,-117.37029,28.05425,0.00004,0.80533,58.99,69.01,62.8
BTC-13MAR26-63000-P,13MAR26,2026-03-13,63000.0,put,107.5,626.3,-1.61317,-85.97082,18.54742,0.00003,-0.1052,68.65,70.57,69.58
BTC-9MAR26-75500-P,9MAR26,2026-03-09,75500.0,put,0.0,0.0,-6.45,-103.85434,13.95777,0.00006,-0.87956,0.0,68.61,52.17
BTC-8MAR26-81000-C,8MAR26,2026-03-08,81000.0,call,19.4,21.2,0.06498,-19.56372,2.04855,0.00001,0.01361,68.11,74.8,71.01
BTC-8MAR26-73000-P,8MAR26,2026-03-08,73000.0,put,40.4,35.9,-3.75856,-196.02789,19.21801,0.00011,-0.7364,38.47,57.63,51.11
BTC-6MAR26-64500-C,6MAR26,2026-03-06,64500.0,call,0.0,14.4,0.88788,-21.36542,0.41776,0.00001,0.99447,0.0,371.31,102.29
BTC-29MAY26-78000-C,29MAY26,2026-05-29,78000.0,call,0.3,24.0,56.5903,-39.02034,133.02794,0.00002,0.40215,48.98,49.52,49.58
BTC-29MAY26-76000-P,29MAY26,2026-05-29,76000.0,put,0.0,0.6,-113.85103,-39.87799,135.86298,0.00002,-0.55513,49.34,50.13,49.61
BTC-27MAR26-85000-C,27MAR26,2026-03-27,85000.0,call,86.2,3572.0,3.79045,-36.65268,29.40951,0.00002,0.09602,53.44,54.64,53.6
BTC-27MAR26-320000-C,27MAR26,2026-03-27,320000.0,call,0.0,954.1,0.00007,-0.00446,0.00148,0.0,0.0,0.0,185.23,129.27
BTC-26JUN26-50000-P,26JUN26,2026-06-26,50000.0,put,26.0,1805.8,-27.3816,-19.08123,72.24514,0.00001,-0.10488,59.28,59.77,59.43
BTC-26JUN26-130000-P,26JUN26,2026-06-26,130000.0,put,0.3,66.3,-393.71219,-7.58636,31.1163,0.0,-0.96446,0.0,65.11,54.86
BTC-25SEP26-85000-P,25SEP26,2026-09-25,85000.0,put,0.0,385.6,-347.35386,-25.29226,208.70419,0.00001,-0.60003,48.25,50.16,49.32
BTC-25SEP26-200000-P,25SEP26,2026-09-25,200000.0,put,0.0,0.1,-1108.19664,-3.83389,26.10249,0.0,-0.98005,0.0,135.14,59.78
BTC-25DEC26-95000-P,25DEC26,2026-12-25,95000.0,put,0.0,90.6,-605.50627,-20.77989,245.97561,0.00001,-0.6403,48.81,50.45,49.76
BTC-25DEC26-78000-C,25DEC26,2026-12-25,78000.0,call,0.0,30.4,224.69019,-22.43524,261.36428,0.00001,0.53495,50.25,50.81,50.56
BTC-24APR26-85000-C,24APR26,2026-04-24,85000.0,call,28.8,2619.6,17.07358,-36.76861,72.36793,0.00002,0.19507,49.4,50.4,50.31
BTC-24APR26-74000-C,24APR26,2026-04-24,74000.0,call,0.4,306.4,38.52551,-53.45066,104.08161,0.00003,0.45694,50.63,51.31,50.85
